job,major,subject_category,subject_details
지질학연구원,지구정보공학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 생활과 윤리, 교양교과 : 환경, 보건학, 논술"
지질학연구원,지구정보공학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제 탐구"
지질학연구원,지구정보공학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
지질학연구원,지구정보공학과,전문교과Ⅱ,인간과 환경
측량사,지구정보공학과,공통과목,"과학, 교양, 사회, 수학"
측량사,지구정보공학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 생활과 윤리, 교양교과 : 환경, 보건학, 논술"
측량사,지구정보공학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제 탐구"
측량사,지구정보공학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
측량사,지구정보공학과,전문교과Ⅱ,인간과 환경
GIS전문가,지구정보공학과,공통과목,"과학, 교양, 사회, 수학"
GIS전문가,지구정보공학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 생활과 윤리, 교양교과 : 환경, 보건학, 논술"
GIS전문가,지구정보공학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제 탐구"
GIS전문가,지구정보공학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
GIS전문가,지구정보공학과,전문교과Ⅱ,인간과 환경
직업군인,군사학과,공통과목,"사회, 생활ㆍ교양"
직업군인,군사학과,일반선택과목,"사회교과 : 한국지리, 세계지리, 경제, 생활과 윤리, 생활ㆍ교양교과 : 논리학, 심리학, 교육학"
직업군인,군사학과,진로선택과목,사회문제 탐구
직업군인,군사학과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구, 정보과학"
직업군인,군사학과,전문교과Ⅱ,"커뮤니케이션, 정보 보호 관리, 빅데이터 분석, 정보 보호 관리"
직업군인,부사관과,공통과목,"사회, 생활ㆍ교양"
직업군인,부사관과,일반선택과목,"사회교과 : 한국지리, 세계지리, 경제, 생활과 윤리, 생활ㆍ교양교과 : 논리학, 심리학, 교육학"
직업군인,부사관과,진로선택과목,사회문제 탐구
직업군인,부사관과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구, 정보과학"
직업군인,부사관과,전문교과Ⅱ,"커뮤니케이션, 정보 보호 관리, 빅데이터 분석"
직업능력개발훈련교사,기술교육과,공통과목,"영어, 기술ㆍ가정, 윤리"
직업능력개발훈련교사,기술교육과,일반선택과목,"기술ㆍ가정교과 : 기술ㆍ가정, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
직업능력개발훈련교사,기술교육과,진로선택과목,"공학일반, 창의경영, 해양 문화와 기술, 가정과학, 지식재산 일반"
직업능력개발훈련교사,기술교육과,전문교과Ⅰ,사회과제 연구
직업능력개발훈련교사,기술교육과,전문교과Ⅱ,"기초제도, 식품과학, 식품위생 "
직업능력개발훈련교사,전기ㆍ전자ㆍ통신공학교육과,공통과목,"수학, 과학, 기술ㆍ가정"
직업능력개발훈련교사,전기ㆍ전자ㆍ통신공학교육과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
직업능력개발훈련교사,전기ㆍ전자ㆍ통신공학교육과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
직업능력개발훈련교사,전기ㆍ전자ㆍ통신공학교육과,전문교과Ⅰ,"심화 수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학 탐구, 과학과제 연구"
직업능력개발훈련교사,전기ㆍ전자ㆍ통신공학교육과,전문교과Ⅱ,"전기 회로, 전기 기기, 전기 설비, 자동화 설비"
철도 및 지하철기관사,철도교통과,공통과목,"수학, 과학, 기술ㆍ가정"
철도 및 지하철기관사,철도교통과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
철도 및 지하철기관사,철도교통과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
철도 및 지하철기관사,철도교통과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
철도 및 지하철기관사,철도교통과,전문교과Ⅱ,"전기 철도 시공, 전기 철도 시설물 유지 보수, 철도 신호 제어 시공, 철도 신호 제어 시설물 유지 보수, 프로그래밍"
철도차량정비원,철도교통과,공통과목,"수학, 과학, 기술ㆍ가정"
철도차량정비원,철도교통과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
철도차량정비원,철도교통과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
철도차량정비원,철도교통과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
철도차량정비원,철도교통과,전문교과Ⅱ,"전기 철도 시공, 전기 철도 시설물 유지 보수, 철도 신호 제어 시공, 철도 신호 제어 시설물 유지 보수, 프로그래밍"
측량사,지적과,공통과목,"과학, 사회, 교양, 수학"
측량사,지적과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 세계지리, 생활과 윤리, 교양ㆍ수학교과 : 환경, 보건학, 논술, 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계"
측량사,지적과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제 탐구"
측량사,지적과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
측량사,지적과,전문교과Ⅱ,"인간과 환경, 환경 측정 관리"
측량사,지적학과,공통과목,"과학, 사회, 교양, 수학"
측량사,지적학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 세계지리, 생활과 윤리, 교양ㆍ수학교과 : 환경, 보건학, 논술, 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계"
측량사,지적학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제탐구"
측량사,지적학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
측량사,지적학과,전문교과Ⅱ,"인간과 환경, 환경 측정 관리"
GIS전문가,지적학과,공통과목,"과학, 사회, 교양, 수학"
GIS전문가,지적학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 세계지리, 생활과 윤리, 교양ㆍ수학교과 : 환경, 보건학, 논술, 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계"
GIS전문가,지적학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제탐구"
GIS전문가,지적학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
GIS전문가,지적학과,전문교과Ⅱ,"인간과 환경, 환경 측정 관리"
측량사,측지정보과,공통과목,"수학, 과학, 기술ㆍ가정"
측량사,측지정보과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
측량사,측지정보과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
측량사,측지정보과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보 과학, 융합과학 탐구, 과학과제연구, 생태와 환경"
측량사,측지정보과,전문교과Ⅱ,"공업 일반, 토목 일반, 측량, 공간 정보 구축, 공간 정보 융합 서비스"
치과기공사,치기공과,공통과목,"영어, 과학"
치과기공사,치기공과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 과학교과 : 화학Ⅰ, 생명과학Ⅰ, 교양교과 : 심리학"
치과기공사,치기공과,진로선택과목,"화학Ⅱ, 생명과학Ⅱ"
치과기공사,치기공과,전문교과Ⅰ,"고급화학, 화학 실험, 고급 생명과학, 생명과학 실험, 과학과제 연구"
치과기공사,치기공과,전문교과Ⅱ,"인체 구조와 기능, 기초 간호 임상 실무, 보건 간호, 재료 일반"
치과위생사,치위생과,공통과목,"영어, 과학"
치과위생사,치위생과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학교과 : 생명과학Ⅰ, 교양교과 : 심리학"
치과위생사,치위생과,진로선택과목,생명과학Ⅱ
치과위생사,치위생과,전문교과Ⅰ,"고급 생명과학, 생명과학 실험, 과학과제 연구"
치과위생사,치위생과,전문교과Ⅱ,"인체 구조와 기능, 기초 간호 임상 실무, 보건 간호"
치과의사,치의예과,공통과목,"영어, 수학, 과학, 윤리"
치과의사,치의예과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 과학교과 : 생명과학Ⅰ, 화학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학"
치과의사,치의예과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학"
치과의사,치의예과,전문교과Ⅰ,"고급화학 및 고급생명과학, 화학실험 및 생명과학실험, 과학과제 연구"
치과의사,치의예과,전문교과Ⅱ,인체 구조와 기능
카지노딜러,컨벤션산업과,공통과목,"수학, 사회, 기술ㆍ가정, 생활ㆍ교양"
카지노딜러,컨벤션산업과,일반선택과목,"수학교과 : 수학I, Ⅱ, 미적분, 확률과 통계, 사회교과 : 경제, 생활과 윤리, 기술ㆍ가정교과 : 정보, 생활ㆍ교양교과 : 실용 경제"
카지노딜러,컨벤션산업과,진로선택과목,"실용 수학, 기하, 경제 수학, 수학 과제 탐구, 사회문제 탐구, 창의 경영, 지식 재산 일반"
카지노딜러,컨벤션산업과,전문교과Ⅰ,"심화 수학I, 정보과학, 국제 경제, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구"
카지노딜러,컨벤션산업과,전문교과Ⅱ,"기업과 경영, 회계 정보 처리 시스템, 금융 일반, 마케팅과 광고, 창업 일반, 커뮤니케이션, 유통 관리"
행사기획자,컨벤션산업과,공통과목,"수학, 사회, 기술ㆍ가정, 생활ㆍ교양"
행사기획자,컨벤션산업과,일반선택과목,"수학교과 : 수학I, Ⅱ, 미적분, 확률과 통계, 사회교과 : 경제, 생활과 윤리, 기술ㆍ가정교과 : 정보, 생활ㆍ교양교과 : 실용 경제"
행사기획자,컨벤션산업과,진로선택과목,"실용 수학, 기하, 경제 수학, 수학 과제 탐구, 사회문제 탐구, 창의 경영, 지식 재산 일반"
행사기획자,컨벤션산업과,전문교과Ⅰ,"심화 수학I, 정보과학, 국제 경제, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구"
행사기획자,컨벤션산업과,전문교과Ⅱ,"기업과 경영, 회계 정보 처리 시스템, 금융 일반, 마케팅과 광고, 창업 일반, 커뮤니케이션, 유통 관리"
컴퓨터하드웨어 기술자 및 연구원,전기자동화과,공통과목,"수학, 과학, 기술ㆍ가정"
컴퓨터하드웨어 기술자 및 연구원,전기자동화과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계 , 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
컴퓨터하드웨어 기술자 및 연구원,전기자동화과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
컴퓨터하드웨어 기술자 및 연구원,전기자동화과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
컴퓨터하드웨어 기술자 및 연구원,전기자동화과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계, 전자 회로, 산업용 전자 기기 소프트웨어 개발"
특수교사,유아특수재활과,공통과목,"국어, 영어, 사회, 윤리"
특수교사,유아특수재활과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
특수교사,유아특수재활과,진로선택과목,"음악 연주, 미술 창작"
특수교사,유아특수재활과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동, 연극의 이해, 문예 창작 입문"
특수교사,유아특수재활과,전문교과Ⅱ,"인간 발달, 영ㆍ유아 놀이지도, 아동 생활지도, 아동 복지"
푸드스타일리스트,푸드스타일링과,공통과목,"과학, 생활ㆍ교양, 사회"
푸드스타일리스트,푸드스타일링과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 물리Ⅰ, 생활ㆍ교양교과 : 기술가정, 정보, 보건학, 환경, 심리학, 교육학, 실용경제, 사회교과 : 사회문화, 생활과 윤리, 정치와 법"
푸드스타일리스트,푸드스타일링과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학, 생활과 과학, 농업생명과학, 가정과학"
푸드스타일리스트,푸드스타일링과,전문교과Ⅰ,"생명과학실험, 물리/화학 실험, 융합과학 탐구, 과학과제 연구"
푸드스타일리스트,푸드스타일링과,전문교과Ⅱ,"식품과 영양, 식품위생, 급식관리, 식품과학, 식품분석"
프로게이머,게임공학과,공통과목,"수학, 과학, 예술, 생활ㆍ교양, 사회, 국어"
프로게이머,게임공학과,일반선택과목,"수학ㆍ과학교과 : 수학Ⅰ, 수학Ⅱ, 확률과 통계, 물리학Ⅰ, 지구과학Ⅰ, 예술ㆍ사회교과 : 미술, 연극, 음악, 사회문화, 생활과 윤리, 세계사, 경제, 생활ㆍ교양교과 : 정보, 심리학, 논술, 인문학적 감성과 역사이해, 문학적 감성과 상상력"
프로게이머,게임공학과,진로선택과목,"미술창작, 미술/음악 감상과 비평, 사회문제 탐구, 고전 읽기, 융합 과학, 지식재산 일반, 창의 경영, 수학탐구 과제, 기하"
